0_-2,1_-2,2_-2,3_-2,4_1,5_-2,6_-2,7_1,8_1,9_1,10_1,11_1,12_1,13_1,14_-2,15_0,16_-2,17_-2,18_1,19_1	其实这家的口味应该算是三星，一般般的标准，不难吃，也谈不上味道有什么惊艳。。但是价格，均一价，6元/盘，我还是给这个经济实惠的价格四颗星。。。尤其是开业，持续半个月的活动，买一送一，相当于3元一盘，更是划算的不要不要的~。你要问我哪个好吃，我也不记得了，反正就是便宜啊，吃了五十盘，正好300元，见啥都拿。。。就是有个三文鱼，然后加了霜糖，再用喷火枪热喷了一下那个，我觉得最好吃。。刺身三文鱼质量还行，不会新鲜到爆，但是也不会说不新鲜。。。比较弱势的就是各种小菜，什么螺肉啊，八爪鱼那种，味道拌的完全和以往吃的不一样，可以说，吃了三种，每一种味道都不好。然后再加上刺身等食材和米团都放的不牢固，容易掉，额…。。环境还不错，挺明亮的，服务员态度也蛮好，会帮你收拾桌子上的盖子啊，垃圾啥的。。反正还可以吧，对日料要求不那么高，随便吃吃的话，还是挺推荐这一家的。。。然后，不能刷卡~~~不能刷卡~~~~
0_-2,1_-2,2_-2,3_-2,4_-1,5_-2,6_-2,7_-2,8_-2,9_0,10_0,11_1,12_1,13_-1,14_-2,15_-1,16_-2,17_-2,18_-1,19_-2	其实想给很低的分数的，但是，我个人比较没那么得失太重，旅行的故事，在点评上看过评价，而且身边有个好朋友之前来过，回来跟我们说过再也不去了。我还不信，本着不要抱有偏见的心来吃的，可是还是失望。店的环境是没得说什么的，一贯的衣裳街喝茶店小小资样子。而且，不得不夸下应该是店老板的女儿吧，很漂亮，像个小公主一样。。但是，我第一次在衣裳街吧，碰到有这样“淡定”的服务员，我问团购单人餐中，蛋糕有吧？（因为看到评价说有时候没有）服务员说有的。然后我就好奇的问了句饮料里面里的那不勒斯什么味道的？人回了句：噢，就那个味道。就是“淡定”的样子，我跟朋友猜想她应该并不热爱自己这份工作吧，反正我一时语塞到摇头。我不想把这种态度联想到我们使用的是团购关系。。吃的咖啡杯也没洗干净，味道更是不想提起，如果老板看得见，希望不要辜负了这装修，提升下饮料品质，应该客人会更多的。
0_-2,1_1,2_-2,3_-2,4_1,5_-2,6_-2,7_-2,8_-2,9_1,10_-2,11_-2,12_-2,13_-2,14_-2,15_1,16_-2,17_-2,18_1,19_1	有幸抽中100元免费代金券，今天就带着家人去吃了，先打了电话过去预约，这样到那边可以直接吃，无需等待，地址在丰臣国际二楼，马达加斯加烤肉旁，点了份豆豉味微辣的清江鱼，128元一份，端上来还在烧，肉很鲜美，嫩嫩的，很入味，考虑到小孩不能吃辣，特别关照服务员少放点辣，味道还可以，不能很辣！相比之下，和苏州的江边城外烤鱼差不多，问了下经理，鱼是现杀现烤的，所以到店点单的话，要等二十分钟，所以还是预约方便些！。服务也蛮好的，一上来就端茶水和瓜子接待，经理过来问了下，口味怎么样，蛮好吃的，小孩老人略微觉得辣了些，我觉得蛮好吃的！。除了烤鱼外，还有其他冷菜和热菜点心等，下次会带朋友一起过来聚餐！
0_-2,1_-2,2_-2,3_-2,4_1,5_-2,6_-1,7_-2,8_-2,9_-2,10_-2,11_-2,12_-2,13_0,14_-2,15_1,16_-2,17_-2,18_0,19_-2	冲着羊腿去的，结果没有让人失望。4个人干掉4斤3两的大羊腿还觉得意犹未尽。。羊腿大约烤制20分钟左右，端上桌之前，桌上放了一个炭炉。烤的外皮焦黄喷香的羊腿上桌之后，有服务员小哥一片片地帮着切下，放在炭炉网格上保温。如果觉得还有些生，可以再多烤一阵。烤肉的水准很到位，火候恰到好处，肉质软嫩，肥瘦适当。切了大半的羊腿还会回炉再烤一阵，最后切块送来。一只羊腿被吃得很干净，没什么浪费。。因为羊肉已经很多了，别的烤物就简单点了些。。由于在半地下室，手机几乎无信号，好在有免费wifi可用；室内允许抽烟是有点令人不爽，所以环境给2分；。服务生们算比较勤快，但不知是否管理有问题，加的菜半小时也没上，最后取消；这一点令人感受较差。
0_-2,1_1,2_1,3_0,4_1,5_-2,6_-2,7_0,8_-2,9_0,10_-2,11_-2,12_0,13_-2,14_1,15_1,16_-2,17_-2,18_1,19_1	昨天在cgv和小伙伴看完小黄人后，因为都不是很饿，本来因为手里有券打算吃自助，后来一想，本来就不饿，吃自助的话就太浪费了，于是就想吃点简单的。搜来搜去觉得这个东西还是比较营养健康的。而且近一年街边的抻面，牛肉面什么的好像少了很多，取而代之的是各种小面店。我倒是对这种细面条非常有好感，经常会和朋友们吃上一碗。正好他家有团购，于是就团了两份去吃。。。店倒是很好找，在盾安新一城侧门附近的苏宁楼下，招牌很大，旁边还有一家我以为都绝迹了的味味美。进店后一共10张左右的四人桌，由于中午饭点人比较多，所以好多人都是拼桌的，店家也比较热情，会帮你找拼桌，不用自己在那等。面的价格在12元以上，团购是十二元的碗杂面加一份五元的小菜，卖十二元。从图片上就可以看出是肉燥面的感觉。以为我俩那天不是很舒服，所以都没要带辣的，而且一般我去小面店也都要不辣的，因为桌子上有辣椒啊，想吃辣的可以再加，不然万一辣的我受不了这碗面岂不浪费了？。。味道上我觉得不加辣真的就很好吃了，汤汁浓郁，面料足够，而且上面后店家都会让你搅拌均匀了再吃，因为好多料都是铺在底下的，不拌匀了有时候味道就会差很多。。。我后来加了点桌子上的辣椒油，吃的拌面，味道也还不错，下次再有机会可以尝尝微辣的。。。
0_-2,1_1,2_-2,3_-2,4_-2,5_-2,6_1,7_0,8_1,9_0,10_1,11_1,12_-2,13_1,14_0,15_1,16_-2,17_-2,18_1,19_1	在万达三层，环境很清静，装修比较淡雅，是喜欢的风格。靠墙的地方还有插座可以给手机充电。菜品种类不是特别多，主菜就是牛腩的几种做法，有配米饭还有面的，虽然叫xx牛腩可是牛肉的趴真的很少，点的双人餐72挺划算的.感觉就是干干净净少油的fu，比较喜欢.红豆沙很好吃，酸辣牛腩面真的好辣啊，不过味道还不错，为什么看起来清汤可以那么辣哈哈.总之饭菜数量不很多，刚刚好这样啊，推荐来这里用餐，人不多而且没油烟觉得比较健康，上菜很快,还会再去.
0_1,1_-2,2_-2,3_-2,4_-2,5_-2,6_-2,7_-2,8_1,9_0,10_1,11_1,12_1,13_1,14_-2,15_1,16_-2,17_-2,18_1,19_1	椒麻爪爪鱼团了很久，一直没机会去吃，今天让妈妈和她的朋友一起去了，害怕不去吃就过期了，建议去的朋友坐公交车。大寨沟下车，车站旁就是，高大上的环境，家人一般的服务，美味的饭菜，让人很满意，爪爪鱼里除了有鱼，还有鸭爪爪，鸭翅，手擀粉，花菜，妈妈说很入味，鸭翅和鸭爪爪也比较烂，鱼都没有鱼刺，吃起来很方便，都不用担心，老板绝对是个大帅哥，还赠送一份蔬菜，饮品和小果盘，下次绝对推荐朋友们来，这样性价比高，环境优美的餐厅，是朋友宴请，家庭聚会的不二选择
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_-2,7_0,8_-2,9_1,10_-2,11_-2,12_-2,13_-2,14_1,15_1,16_1,17_-2,18_1,19_1	托大众点评霸王餐和鲜道铁板烧老板的福，我已经在半个月里吃了两次铁板烧了，老公明显表达了他的不满，为什么有好吃的不带他，于是教师节的这个活动，我带他还有一个妹妹走一个。昨天教师节，鲜道铁板烧有教师节优惠，凭教师资格证可以送一份菲力牛排。想想前几天看到转帖，说9月10日教师节，欢乐谷老师半价，还有一个什么植物园免费的帖子，（明显教师节那天老师都在上班，哪个老师享受的了那个优惠），我觉得鲜道铁板烧是真心实意的优惠。。我负责点菜，当然是挑我吃过，而且觉得最赞的菜品啦。扇贝，一个12元，可以做成芝士味的或者蒜蓉味道的。我们没有要求，所以上来的是蒜蓉味。扇贝肉感觉很新鲜。培根芝士虾卷，培根里面包裹着一整只虾，好吃。还有鳗鱼炒饭，没有腥味，很香。这次我还尝试了新菜。香煎鸡排，最喜欢外面那层脆脆的皮啦，配了泰式甜酱，不过我还是更喜欢不蘸酱的味道。爆炒肥肠也很不错，肥肠弄得慢干净的。重头戏菲力牛排，我没想到送的竟然也有这么大块，而且不比斗牛士这种专门牛排馆逊色，关键价格还不到斗牛士的一半。。这次老公和朋友都很满意。以后还会再来。
0_-2,1_-2,2_-2,3_-2,4_-1,5_-2,6_-1,7_-2,8_-2,9_-2,10_-2,11_-2,12_-2,13_-1,14_-2,15_1,16_-2,17_-2,18_-1,19_0	老远赶到这家店，因为这家很有名。来了发现服务员态度太差，而且点菜要啥没啥，点了六个菜上来两个，一会儿说文昌鸡没有了，一会儿说烧鹅也没有了。就算我来的晚了，我是一点三十七到的。没有你就直接说没有啊！等了二十分钟告诉没有了，生气退掉了不要了，结果把烧鹅自作主张换成五味鹅。上来说是我们要换的。把服务员叫过来不管问什么就拿起单子看看就走，不知道是脑子不够用还是就是这么屌。最可气是牛河点了四十多分钟没上来，催了几次没人理，最后实在忍不了发飙让给退了。服务员没有固定盯哪桌的，说了什么就完了什么也没人管。等会儿下一个来了不知道你说了什么。前面和后厨没有联系，有没有东西不知道，要等到客人发飙才说没有。实在是不能理解。去过很多地方见过的服务差的，没见过这么差的。让本人佩服！佩服的我直哆嗦！。。说说味道味道可以说不错，就是毛能不能弄干净点儿呢？是不是我不懂呢粤菜要讲究一点可不可以呢？几个男的吃了一份儿熏鱼，一份儿叉烧半份饿不过挺饱的肚子都快气爆了。不说了想想就生气，不是哥们儿黑你，这是出门前老婆给推荐的广州的第一个也是唯一一个饭店，是到了广州同学说要带我去尝尝的餐厅。希望我是个例吧。希望是因为我去的时间不合适，影响了各位服务员大人的心情。白白了就吃这么点儿东西
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_-2,7_-1,8_-2,9_0,10_-2,11_-2,12_-2,13_-2,14_-2,15_1,16_-2,17_-2,18_1,19_-2	九月份到现在总共去吃了三次自助餐了，其实北海银滩自助餐还是可以的，上团购网买可以便宜几十块。我因为比较喜欢吃三文鱼、希鲮鱼、北极贝刺身，所以我选择了北海银滩。因为北海的刺身任点任吃，对于这么能吃会吃想吃的我，能一次吃好多刺身好过瘾啊，看了单点的菜单，不看不知道，一看吓一跳，单点价格蛮高的。单点的刺身价格挺贵的，幸好我吃的是自助。每次都吃好多三文鱼、北极贝、希鲮鱼，都还算新鲜，烤鳗鱼总觉得没以前好吃了，炸虾天妇罗蛮好吃的，虾够大。那个牛油果寿司就挺不错的，每次必点，就是牛油果切得很薄。
0_1,1_-2,2_-2,3_-2,4_1,5_-2,6_-2,7_1,8_1,9_-2,10_-2,11_-2,12_1,13_-2,14_1,15_-2,16_-2,17_-2,18_1,19_1	这次是女朋友生日然后晚上团购前来的，该酒店位于新体育中心东大门旁边，青祁路上，惠山隧道出来就是，交通很方便。说实话，菜很实惠，量也多，饭店很大，这次提前预定的包厢在二楼，感觉比一楼的包厢好多了，去了一共12个人带一个小孩吃的饱饱的，下次还是会选择这样的订餐！10个人吃绝对够饱，品种也蛮多的！酒店服务也很好，服务员会经常帮忙换碟子，感觉还是很好的，相信以后有聚会、请客还是会选择这里，希望店家多多努力。
0_-2,1_1,2_-2,3_-2,4_-2,5_-2,6_-2,7_1,8_-2,9_-2,10_0,11_-2,12_-1,13_-2,14_-2,15_0,16_-2,17_0,18_0,19_-2	在恒茂梦时代逛的时候去吃的一家店，就在梦时代2楼。外面装修看过去还不错，里面就有点简陋了，有点像快餐店的装修，桌子小，椅子小，不过价格也还挺实惠的。点了酸辣粉，菜肉馄饨面，虾肉鲜大馄饨，还有蛋挞，蜂蜜龟苓膏，和红豆双皮奶。菜肉馄饨面不推荐，面比较硬，不大好吃。其他的味道都挺好的，虾肉大馄饨那个真的挺好吃的，每个里面有两个虾仁，馅很足。蛋挞味道也很好。这家的双皮奶真的好吃，能吃出蛋的味道，不是用粉调的那种，应该是自己做的，口感也很好，强烈推荐。
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_1,7_0,8_-2,9_0,10_-2,11_-2,12_-2,13_-2,14_-2,15_0,16_-2,17_-2,18_0,19_-1	因为家里有代金券所以就去尝了一下，本身看大众点评的照片觉得还不错，吃的时候就没什么感觉了。点了鸡肉的沙拉，还有个蟹的什么东西，里面有肉松，味道凑合。那个奶菇汤真是喝了一口就不想再喝了。要了个薯条，还不错，外面脆，里面软，猪排最便宜才15，所以味道也是一般般了。鸡翅的味道也还凑合。上菜特别的快，我们刚点完了还没聊几句呢，就上了。饮料竟然是最后才上的，点的奥利奥的饮料，淡淡的，不是很浓，朋友点的一个招牌的饮料，也淡淡的。。。这些东西206要是没有200的代金券是绝对不会来的。。。
0_1,1_-2,2_-2,3_-2,4_1,5_-2,6_-2,7_-1,8_-2,9_0,10_-2,11_1,12_-2,13_1,14_0,15_1,16_-2,17_-2,18_1,19_1	第一次听说上海还有全素火锅，而且点评网上分数还很高，我毫不犹豫地团购了个两人套餐。的确和牛羊肉火锅有显著不同，虽然还不能在我心里取代传统火锅，但的确别有风味，而且居然还见到了明星店主，可以说是很有意思的一次体验😛😛😋。。【位置】7号线昌平路站2号口出门右转步行不到100米，星巴克那个方向就是了。对于没有车子的人来说，离地铁站近就是最大的优点了！。。【环境】晚上六点半只有两桌客人，店内非常安静，墙上的电视放着纪录片《海洋》。据说不能换台，老板要求只放这个。也好，看着挺赏心悦目。与普通火锅店不同，这家店的漏勺等餐具罕见的干净，让我还没开吃就有了很好的印象分。。。【锅底】焱格格的火锅一共两层，下层是敞开烧的，上次体积较小，而且有个盖子。下层我选了番茄锅。以前也吃过其它火锅店的番茄锅，一股番茄酱味道让人受不了。但焱格格的番茄锅不一样，文艺地说是让人有种家的感觉，除了番茄外还有土豆片，一点卷心菜，就跟妈妈做的差不多。而且应该是熬了很久，酸甜可口，夏天吃挺清淡。我反正吃了至少三碗。上层是菌菇锅，但吃饭和葡萄火锅不同，菌菇倒下去后要焖一会儿，服务员给了一个沙漏，沙漏滴完才能揭盖。味道很鲜！妈妈非常喜欢。。。【午餐肉、炸猪排】长相几可乱真，尤其那几块午餐肉，涮完后如果蘸酱料吃简直跟真的午餐肉没区别。炸猪排必须趁热吃，不让外壳就不脆了，就比较像豆制品啦😂😂😂热的时候还是很不错的。。。【蛋饺】就是蛋饺的味道啦，里面是满满的菌菇，味道不错，但没啥亮点。。。【芥末芝士丸】这个是包浆丸，一口咬下去就能感受到溢出的浓浓芝士，芥末味正好可以解腻。团购里大概是四五粒，我觉得这个量正好，吃多了会腻。。。【蔬菜拼盘】以往我喜欢加生菜，但这次的拼盘里是茼蒿和菠菜，没想到效果很不错哦，茼蒿的清香跟菌菇很搭。。。【金枕萝衣】俗称萝卜条😋比很多饭店做的都好吃，记忆中感觉只有松鹤楼的萝卜条超越了它，酸甜味中带些微辣，盖住了萝卜的腥气，厚薄适中，真是吃到停不下来。。。【秘制烤麸】比一般烤麸多了笋片，那个最好吃。调味也赞，夏天吃很是爽口。烤麸和萝卜条我都有加单，实在很喜欢。。。【叉烧酥，咖喱饺】我更喜欢咖喱饺，素的吃多了，会比较喜欢这种浓烈的味道。咖喱很香，而且是肉香，不过其实也都是素的啦。叉烧酥也挺好，零缺点。。。【泰式柠檬茶】我觉得就是柠檬红茶，没吃出泰式风格来。价钱有点小贵，如果以后还来会换其他饮料。。。【饭后彩蛋】快吃完时发现前排在前排就是老板吕颂贤啊！他带了五六个朋友来吃饭，看起来也像演员，其中一个经常在TVB里演配角的。吃饭遇到明星我可是第一次😍😍😍不过没有上去打扰，看起来他们吃的很开心哦。。。总的来说，是家不错的火锅店，口味好有特色，环境清雅服务周到。唯一缺点就是有点小贵我。团购价还可以，一整套288元，基本囊括了所有招牌。我只是加了两个凉菜和咖喱饺而已。以后有机会的话还会光顾。
0_-2,1_1,2_-2,3_-2,4_-2,5_-2,6_-2,7_0,8_1,9_-2,10_0,11_1,12_-2,13_1,14_1,15_1,16_1,17_-2,18_1,19_-2	秋高气爽的某天中午，应朋友之约，来到了位于北园边庄美食城的淮南子餐厅，对于徽菜的认识并不是太多，仅限于去爬黄山时吃到了臭桂鱼和毛豆腐，就这么简单，所以对徽菜还是很好奇的，朋友相聚人多力量大，当然上的菜种类也比较全，真是把他家招牌菜都尝遍了呢！。先说说环境，装修比较低调，但是干净舒适，特别是洗手间超干净，厕所隔断竟然是三面大镜子呢，而且很值得表扬的是镜子上连手指印都没有！超赞！说说重头戏，菜品吧：。凉菜先上：【吴山贡鹅】【五香酱牛肉】【兰花干】【招牌萝卜皮】前三个不说，单是这萝卜皮就被惊艳到了，皮切得很薄，腌制的清爽完全没有萝卜原有的青涩，脆脆的口感，酸酸辣辣的，里面的辣油超级香，简单一道凉菜舜间争服了我的味蕾！对接下来的大菜十分期待哪！。【臭桂鱼】此菜是徽菜中的代表菜，此菜选用新鲜的徽州自产桃花鳜用盐或浓鲜的肉卤腌制，再用传统的烹调方法烧制成的，鱼肉细嫩鲜香入味；记得去年爬黄山时特地在黄山脚下点了这道菜吃，当然这家店在作这道菜式时已经作了相应的改良了，基本上吃不到臭味，比在黄山本地吃的味道要鲜香多了，呵~~。【毛豆腐】毛豆腐和臭桂鱼一样，在徽菜中是相当有名的，当然也是因为舌尖上的中国曾播出个毛豆腐，所以让更多的人了解了这道美食，此菜是通过以人工发酵法，使豆腐表面生长出一层白色茸毛。由于豆腐通过发酵后使其中植物蛋白转化成多种氨基酸，故经加工味特鲜。在黄山吃到的这款菜上面的茸光还可以看得见，而在这个店几乎不见茸光了，吃到口里稍稍有些臭但已经臭得不厉害了，蛮好吃的和湖南的臭豆腐有异曲同工之妙！说实话，此菜太正宗了我真是表示接受无力呢！。【刘安点丹】豆腐起源于西汉，是淮南王刘安发现的这么一款美食，这个大家多少都知道一点，所以豆腐在徽菜中的吃法真是数不胜数，而这款刘安点丹就是最简单最原始的吃法，热乎乎的新鲜豆腐，不加任何繁芜的修饰即上桌，只需加少许调味的辣酱、麻芝韭花酱即可开动，原汁原味，入口即化的滑嫩口感，味道很纯粹！。【清汤白玉饺】今天这桌菜真可谓是豆腐开会呢哈哈，即然豆腐起了头就接着拉豆腐吧，此菜外形看着像水饺，白嫩的颜色看着真喜人，但夹起一尝就尝出来了里面虽有馅儿中，饺子皮却不是面而是豆腐；口感软糯，好吃！上面点缀着绿叶蔬菜和红色的枸杞色彩搭配也好。【夏集贡丸】这个菜外表看着像是我们常吃的那种糯米肉丸子，但咬一口又不一样了，后来查了下此贡丸又叫面圆，是淮南地区的小吃，原料有面粉、豆粉、肉、鸡蛋、淀粉等，怪不得我吃的时候觉得即像豆腐又像面哪，第一次吃、很特别的一款菜！。【玉皇大帝】此道菜是我认为今天吃到的颜值最高的一道菜，不愧叫玉皇大帝、名字就很霸气！中间盘放的是圆形的蒸蛋糕托底每个上面码一只个头超大的虾，蒸蛋火候恰到好处入口即化上面的虾很新鲜，很嫩；外圈是作成燕子状的美食，主材是肉和虾，燕身入口是肉丸的感觉，虾尾正好就是燕子尾了，这款菜从造型到食材都很精致很赞！。【朱红卤豆腐】好吧，如果我没记错名字，豆腐太多混了的节奏了！外圈是作成海参状的豆腐，中间是有浇汁的卤豆腐，奇特之处在于外圈的豆腐是紫菜包裹的豆腐，乍一看看不出是豆腐，咬一口才发现豆腐藏在紫菜里面，很有意思！。【养身山珍豆腐】好吧，此款豆腐我都对不上号了，只凭印像写啦，豆腐外皮被一层厚实的芝麻包裹着，头上还放上了青椒的把儿，还以为是炸辣椒来，造型好像啊！但咬一口发现又是豆腐，豆腐今天的换装速度真是让人眼花缭乱啊！。【淮河两岸】名字起得很诗意，其实我感觉就是面饼卷馓子的吃法，面饼是现作的，热乎的很薄，卷上酥脆的馓子、咸鸭蛋、葱丝黄瓜丝等，口感很棒！。【鸡汤酥米】很大的一盆，我看鸡都没有动过，这款菜的生动之处当然是汤，而且点睛之笔在于那个酥米，米不知道是炒的还是怎么加工的反正很酥，又酥又香，盛一碗鸡汤加一勺酥米，米浸上鸡汤的鲜味虽然不是那么酥了，但是吸收了汤汁的鲜，真是别有一翻风味的！此汤我最喜欢！。【石耳炒鸡蛋】上桌一看，本以为是最普通的菜式，但是发现本以为的木耳其实叫石耳，是生长在沙土中的阴湿石缝中的也叫石木耳，此菜具有养阴润肺、凉血止血、清热解毒的功效，也是第一次尝到，很特别！。【火龙果小炒】这款菜是应该算甜品了，是用火龙果丁、玉米粒、木瓜丁和黄瓜丁炒制而成的，清新爽口，微甜！正好在吃了这么多大菜之后上了这么一款菜，算是解腻的佳品了，而且用火龙果的外皮当器皿盛着，光是看着就小清新了！。其实还有几款菜也挺不错的，主要是脑子不好使对不上号了哈哈，综合来讲，真心挺不错的地方，适合聚众来吃，不然会点不着几个菜哦，人多吃到的就会多一些！菜的份量不错，人均70会吃得很好，性价比算很不错的地方了，我个人比较喜欢的一个店！。
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_-2,7_-2,8_-2,9_1,10_-2,11_-2,12_-2,13_-2,14_-2,15_1,16_-2,17_-2,18_1,19_-2	刚开张的时候做活动非常优惠，就兴致勃勃地跟着前辈们去了，点了微辣的香辣小龙虾、芽菜炒饭、手撕包菜、香辣田鸡和杂粮包，全部都好好吃呀，尤其是芽菜炒饭，吃得根本停不下来，还有香辣田鸡，刚开始煮没多久辣椒还没入味的时候像我这种废柴还是可以吃的，非常香，也是吃的差点停不下来的那种，但可惜后来辣味都透进肉里了，已经不是我这种废柴可以驾驭的了，只好放弃了。。微辣的小龙虾不算辣，想我就可以接受，手撕包菜炒得极香，配饭吃绝佳，杂粮包里配的芽菜十分的香，总的来说真的是点的所有菜都好吃的不行。
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_-2,7_0,8_-2,9_-2,10_1,11_-2,12_-2,13_-2,14_1,15_1,16_1,17_1,18_1,19_1	非常喜欢吃小众菜系！北京好吃的湘西菜真是特别少有！新开的餐厅，还是试营业，门面非常气派，两只粉象分外惹眼，里面的装潢更是考究，特别喜欢具有立体效果的和一整面摆满瓷器的墙！我以前可没有见过！。。这些钵你感觉上大同小异，器皿都是一种，但是味道一点也不相似，推荐#筒子骨肉丸青菜钵#里面塞买了肉丸子，都是纯猪肉手打而成，能吃出来的鲜美，汤头也是非常赞！。。#排骨钵#也超正点，里面放了一种很特别的食材，外形有点像长条茄子，软乎乎的，排骨钵的味道有点泰式的感觉，不柴不老，辣嗖嗖的好喜欢~。。一个钵一百多块，再点碗米饭，完全够两个人SHARE，冬天还是挺适合吃的，非常推荐！就像当初吃到杨记兴般兴奋
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_-2,7_-2,8_-2,9_-2,10_-2,11_-2,12_-2,13_-2,14_-2,15_0,16_-2,17_1,18_0,19_-2	食材还是不错的，刺身什么的都很新鲜，刺身拼盘里面没有我爱吃的海胆和北极贝，单点了两次，嘻嘻。比较推荐的除了刺身就是鳕鱼，牛舌，鹅肝，大明虾，味道中上。最最不能接受的是炸虾天妇罗，糊难吃，炸粉粉的，唉，完全不行。还有那个小壶装的海鲜汤，难喝，完全没有海鲜汤的鲜甜口感，一股子土味。海鲜火锅也一般，全是粉丝和菜叶子。酒水也是免费，由于我正哺乳期就没喝，不做评价了。总之食材很好，但是厨艺一般。团购还是很划算的。
0_-2,1_-2,2_-2,3_-2,4_-2,5_-2,6_1,7_0,8_0,9_0,10_-2,11_-2,12_-2,13_1,14_0,15_1,16_-2,17_-2,18_1,19_1	到家美食会App上看到新开的这家小智慧卤肉饭有9元大牌套餐，套餐包括茄汁牛腩卤肉双拼饭和酸辣海带丝。套餐看起来很不错，果断点了一份。到家美食会的送餐速度依然很快，基本1小时就送到了。。。茄汁牛腩卤肉双拼饭看着很不错的样子，牛腩炖的很烂配上茄汁酸酸的很下饭，卤肉也比一般的外卖好太多了，肉糜不是很碎而且炖的很入味，汤汁也比较足，下饭很不错。套餐配的酸辣海带丝一般般吧。。。总的来说算是不错的外卖，包装的很干净，不过如果是原价28的话，性价比就不高了，因为份量不多，所以还是趁搞活动吃一下吧。
0_-2,1_-2,2_-2,3_-2,4_-2,5_-1,6_-2,7_-2,8_-2,9_1,10_-2,11_1,12_-2,13_-2,14_-1,15_1,16_-2,17_-2,18_1,19_-2	愉快的周末带上家人想找一个轻松有氛围的地方，加上之前中了一个霸王餐，于是带上家人一起出发了。之前去过蝴蝶梦很多次，时代天街店。今天还是第一次去江北店，人气超爆棚。幸亏机智的我提前打了预约电话，电话预约的时间只保留到晚上六点半。我六点过一点到的时候，门口就已经等了很多人。预约的客人可以有优先权，估计过了六点半还有空座，等待的客人才可以入场了。蝴蝶梦最大的感觉就是音乐氛围，全程都有驻场歌手的清音伴唱，感觉氛围很好。今天带了小朋友一起过来用餐，所以今天选择的菜品都比较清淡，偏家庭化。不过他们家的金牌板栗鸡味道真心不错，虽然感觉份量小了一点。黑松露鹅肝蒸水蛋，猪肉饺子都是一些适合小朋友的菜。然后选择了他们的炖汤，红枣鸡汤以及黑蒜鸭汤。周末和家人在一起和孩子在一起就是那么轻松和愉快。谢谢蝴蝶梦给到我们这样一种温馨自在舒服的用餐感觉。PS补充一句，周末的江北真心不好找车位。
0_-2,1_-2,2_-2,3_-2,4_1,5_-2,6_-2,7_-2,8_-2,9_-2,10_-2,11_-2,12_-2,13_-2,14_-2,15_-2,16_-2,17_-2,18_0,19_-2	看了微信上的软文过来尝尝。周六晚上6，7点去的，不用排队。喜欢虾，所以点了虾蟹辉映。里面的蟹当然没有软文上那么大个，除了虾蟹，还有笋丁，年糕，花生，另点了剑笋，黄喉，红薯条。两个人还是吃撑了。香辣蟹味道够重，就是吃到最后一汪油，每次吃完都会感觉太不健康了。服务员的胸牌上都有个和海有关的名字，我们这片是小海贝，还戴了个螃蟹帽子。经常来换吐盘，盘子还都热热的，感觉不错。就是最后我敏感的肠胃，吃完没多久肚子就疼了。
0_-2,1_-2,2_-2,3_-2,4_1,5_-2,6_1,7_-2,8_-2,9_-2,10_1,11_1,12_1,13_1,14_1,15_-1,16_-2,17_-2,18_1,19_-2	定在这里给宝宝过生日。国庆假日居然订到包房了，运气挺好。在从国庠路进去电梯上楼，进去之后店面非常大，金碧辉煌。服务员带路七拐八绕终于落座。点菜咨询了一下几个推荐菜，点热炒时候冷盘已然上桌，在这点上倒是很快，节假日这么大饭店座无虚席的情况下上菜的速度很快，需要点赞。菜的分量很足，就是热炒的菜味道明显偏向咸，吃多了口干。虽然提醒鲍汁虾球要当心汤汁但是其实就没有嘬到几口哦别说爆出来了啦。服务员的服务速度也很好，基本都是在门外就能看到人。很不错的一次用餐体验。
0_-2,1_-2,2_-2,3_-2,4_-1,5_-2,6_-2,7_0,8_-2,9_-1,10_-2,11_-2,12_-2,13_-2,14_-1,15_0,16_-2,17_-2,18_-1,19_0	实话实说，味道还凑合，就是菜量不好，像卷心菜这么便宜的菜都给的很少～土豆片更是都没几片，鸡肉味没有想象中的好，八爪鱼是用小鱿鱼代替的，海鲜饼和海鲜炒饭里就一两粒鱿鱼，话说你家海鲜都离家出走了啊～团购了又到店加点了几样，总之花了快两百多块就吃了顿炒饭～非常不开心～不过蔬菜拌面挺好吃的，就是冷面汤很少的冷面啊～你家可以考虑一下改成冷面店吧～服务员很年轻，说话吐字不清，就在口腔里晃悠，声音小的几不可闻，炒饭时自己自动屏蔽掉我们的问题，什么都不回答，总之是再也不会去了～
